source,target,year,weight,total
Universidad Nacional de Colombia,Universidad del Bío Bío,2020,1,2
University of Cauca,universidade portucalense,2020,1,1
University of Cauca,University Jeddah Saudi,2020,1,2
universidade portucalense,University of Cauca,2020,1,2
universidade portucalense,University Jeddah Saudi,2020,1,1
Universidad Nacional de Asunción,Universidad Nacional de Concepción,2020,1,7
Universidade Federal Rural de Pernambuco,universidade portucalense,2020,1,6
Universidad de A Coruña,Instituto de Tecnología y Sistemas de Información Universidad de Castilla La Mancha,2020,1,4
Universidad Nacional de Salta,Universidad de Medellín,2020,2,5
Universidad de Medellín,Universidad Nacional de Salta,2020,3,6
Unifacs– Laureate,Polytechnic Institute of Bragança,2020,1,1
Polytechnic Institute of Bragança, Unifacs– Laureate,2020,1,2
Jaber ibn Hayyan Medical University,University of Pardubice,2020,1,1
Federal University of Ceará,Universidade Federal Rural de Pernambuco,2020,1,4
Federal University of Ceará,University of Pernambuco,2020,1,3
Universidade Federal Rural de Pernambuco,University of Pernambuco,2020,1,2
University of Pernambuco,Universidade Federal Rural de Pernambuco,2020,2,4
Universidade Federal Rural de Pernambuco,University of Pernambuco (UPE),2020,1,8
university of aveiro,university of minho,2020,1,8
Universidad de las Américas,Universidad Nacional Experimental Politécnica Antonio José de Sucre Puerto Ordaz,2020,1,3
instituto politécnico da guarda,Universidade Nova de Lisboa,2020,1,2
instituto politécnico da guarda,Instituto Politécnico de Setúbal,2020,1,6
instituto politécnico da guarda,universidade aberta,2020,1,4
Universidade Nova de Lisboa,Instituto Politécnico de Setúbal,2020,1,2
Universidade Nova de Lisboa,universidade aberta,2020,1,2
Instituto Politécnico de Setúbal,universidade aberta,2020,1,2
university of aveiro,university of porto,2020,1,4
Universidad del Bío Bío,Universidad Católica del Norte,2020,1,4
Universidad Distrital Francisco José de Caldas,Fundación Universitaria San Mateo,2020,1,4
university of lisbon, Ave. Rovisco Pais,2020,1,1
 Ave. Rovisco Pais,university of lisbon,2020,1,2
Simón Bolívar University Business School,Universidad Simón Bolívar,2020,1,1
Simón Bolívar University Business School,Universidad Autónoma de Nuevo León,2020,1,1
Universidad Simón Bolívar,Universidad Autónoma de Nuevo León,2020,1,1
Universitat Politècnica de Catalunya,Universidad de Medellín,2020,1,1
Universidad de Medellín,Universitat Politècnica de Catalunya,2020,2,3
Universidad Rey Juan Carlos   URJC Madrid, UTN Facultad Regional Resistencia,2020,1,2
 Grupo de Investigación IIDIS,Universidad del Cauca,2020,1,2
Instituto Superior de Gestão e Administração de Santarém,Universidade de Évora,2020,1,2
Carlos III University,Universidad Complutense de Madrid,2020,1,3
Instituto Politécnico de Setúbal,Universidade do Algarve,2020,1,4
Universidad Pedagógica y Tecnológica de Colombia,The University of Queensland,2020,1,2
Universidad Nacional del Litoral,CIDISI Research Center UTN   Facultad Regional Santa Fe,2020,1,1
Universidad de Las Fuerzas Armadas ESPE, Servicios Automotrices Jitalia,2020,1,3
 Servicios Automotrices Jitalia,Universidad de Las Fuerzas Armadas ESPE,2020,1,4
Universidad Politécnica Salesiana,Universidad de Las Fuerzas Armadas ESPE,2020,1,2
Universidad de Medellín, Internacionalización,2020,1,4
Universidad de Medellín,Fundación Universidad de América,2020,1,2
 Internacionalización,Fundación Universidad de América,2020,1,2
Escola Superior Gestão e Tecnologia,universidade aberta,2020,1,1
Escola Superior Gestão e Tecnologia,Universidade Nova,2020,1,1
universidade aberta,Universidade Nova,2020,1,1
Universidade de Pernambuco (UPE),Universidade Federal de Pernambuco (UFPE),2020,1,2
Universidad Peruana de Ciencias Aplicadas,Universidad del Bío Bío,2020,1,3
Instituto de Ciencias de la Salud,Instituto Tecnológico Superior de El Mante,2020,1,1
Instituto de Ciencias de la Salud, Cátedras CONACyT. Consejo Nacional de Ciencia y Tecnología,2020,1,1
Instituto Tecnológico Superior de El Mante, Cátedras CONACyT. Consejo Nacional de Ciencia y Tecnología,2020,1,1
Instituto Tecnológico Superior de El Mante,Instituto de Ciencias de la Salud,2020,4,5
 Cátedras CONACyT. Consejo Nacional de Ciencia y Tecnología,Instituto de Ciencias de la Salud,2020,4,5
Escuela Politécnica Nacional,Universidad de Alicante,2020,1,2
Institución Universitaria Colegio Mayor del Cauca,Universidad del Cauca,2020,1,2
Institución Universitaria Colegio Mayor del Cauca,Universidad Castilla La Mancha Paseo de la Universidad,2020,1,2
Universidad del Cauca,Universidad Castilla La Mancha Paseo de la Universidad,2020,1,4
University JOSEPH KI ZERBO BURKINA,University Nazi Boni,2020,1,1
University JOSEPH KI ZERBO BURKINA,University Assane SECK,2020,1,1
University Nazi Boni,University Assane SECK,2020,1,1
University Nazi Boni,University JOSEPH KI ZERBO BURKINA,2020,1,2
University Assane SECK,University JOSEPH KI ZERBO BURKINA,2020,1,2
Universidad de Sevilla,instituto politécnico da guarda,2020,1,2
Centro Universitário UNISAOMIGUEL,Associação Ibérica de Sistemas e Tecnologias de Informação / Universidade de,2020,1,8
 IPCA / ID + / FBAUP,university of porto,2020,1,10
Universidad César Vallejo,Universidad Nacional Federico Villarreal,2020,1,1
Universidad César Vallejo,Universidad de San Martín de Porres,2020,1,2
Universidad César Vallejo,Universidad Nacional de Cañete,2020,1,2
Universidad Nacional Federico Villarreal,Universidad César Vallejo,2020,1,2
Universidad Nacional Federico Villarreal,Universidad de San Martín de Porres,2020,1,1
Universidad Nacional Federico Villarreal,Universidad Nacional de Cañete,2020,1,1
Universidad de San Martín de Porres,Universidad Nacional de Cañete,2020,1,1
Universidad de Málaga,Universidad Complutense de Madrid,2020,1,1
Universidad de Málaga,universidad nacional de loja,2020,1,2
Universidad Complutense de Madrid,universidad nacional de loja,2020,1,2
Escuela Superior Politécnica del Litoral,universidad técnica particular de loja,2020,1,1
Escuela Superior Politécnica del Litoral,Universidad de la Habana,2020,1,1
universidad técnica particular de loja,Universidad de la Habana,2020,1,1
Universidad de Málaga,Universidad Politécnica Salesiana,2020,1,2
Universidad de Málaga,Universidad Pontificia Bolivariana,2020,1,1
Universidad Politécnica Salesiana,Universidad Pontificia Bolivariana,2020,1,2
Universidad Nacional de La Plata,Universidad de las Fuerzas Armadas,2020,1,6
Universidade da Beira Interior,polytechnic institute of castelo branco,2020,1,5
Universidade da Beira Interior, R&D Unit in Digital Services,2020,2,4
polytechnic institute of castelo branco, R&D Unit in Digital Services,2020,1,4
polytechnic institute of castelo branco,Universidade da Beira Interior,2020,1,6
 R&D Unit in Digital Services,Universidade da Beira Interior,2020,1,3
Instituto Superior de Engenharia do Porto,Instituto Nacional de Educação de Surdos (INES),2020,1,4
universidade presbiteriana mackenzie,Cruzeiro do Sul University São Paulo,2020,1,4
polytechnic institute of castelo branco,universidade de vigo,2020,1,2
University of Cape Verde,institute for systems engineering and computers,2020,1,3
Universidade do Vale do Itajaí,Instituto de Telecomunicações,2020,4,7
Instituto de Telecomunicações,Universidade do Vale do Itajaí,2020,2,8
Facultad de Ingenierías Politécnico Colombiano J.I.C. Carrera 48 # 7 151 – El Poblado,Universidad de Medellín Carrera 87 Nro. 30 65,2020,1,1
Istanbul Technical University, Vakif Emeklilikz Istanbul,2020,1,3
Istanbul Technical University, TESODEV Istanbul,2020,1,1
Istanbul Technical University,Yildiz Technical University,2020,1,1
 Vakif Emeklilikz Istanbul, TESODEV Istanbul,2020,1,3
 Vakif Emeklilikz Istanbul,Yildiz Technical University,2020,1,3
 TESODEV Istanbul,Yildiz Technical University,2020,1,1
Federal University of Ceará,Federal University of Piauí   Piauí,2020,1,1
University of Pernambuco,Federal University of Piauí   Piauí,2020,1,1
Universidade Federal Rural de Pernambuco,Federal University of Piauí   Piauí,2020,1,1
Tomas Bata University in Zlín,Soft Targets Protection Institute z.ú,2020,1,4
Universidad Pontificia de Salamanca Salamanca,Universidad de Salamanca Salamanca,2020,1,2
Grupos de investigación Gidsaw, Udipsi,2020,1,1
Grupos de investigación Gidsaw,Universidad de Investigación y Desarrollo   UDI,2020,1,1
 Udipsi,Universidad de Investigación y Desarrollo   UDI,2020,1,1
 Udipsi, Grupos de investigación Gidsaw,2020,1,2
Universidad de Investigación y Desarrollo   UDI, Grupos de investigación Gidsaw,2020,1,2
Universidad Internacional del Ecuador,Instituto Superior Tecnológico Daniel Álvarez Burneo Carrera de Redes y Telecomunicaciones,2020,1,2
Instituto Superior Tecnológico Daniel Álvarez Burneo Carrera de Redes y Telecomunicaciones,Universidad Internacional del Ecuador,2020,1,3
Universidad César Vallejo   IESPP “MGP”,Universidad César Vallejo,2020,1,4
Polytechnic of Viseu,university of aveiro,2020,1,1
Universidad de Las Fuerzas Armadas ESPE,Universidad Nacional de La Plata,2020,1,9
University of Medellín,Universidad Nacional del Centro de la Provincia de Buenos Aires,2020,1,3
Universidad Nacional del Centro de la Provincia de Buenos Aires,University of Medellín,2020,2,5
Universidad de las Fuerzas Armadas,CIST Universidade Estatal Peninsula de Santa Elena UPSE La Libertad,2020,1,3
Universidad del Sinú Elías Bechara Zainúm,Universidad del Norte y del Magdalena,2020,1,1
Universidad del Sinú Elías Bechara Zainúm,Centro internacional de investigación y desarrollo,2020,1,1
Universidad del Sinú Elías Bechara Zainúm,Universidad Francisco de Paula Santander,2020,1,1
Universidad del Sinú Elías Bechara Zainúm,Universidad Autónoma de Sinaloa,2020,1,1
Universidad del Sinú Elías Bechara Zainúm,Universidad del Norte,2020,1,1
Universidad del Norte y del Magdalena,Centro internacional de investigación y desarrollo,2020,1,1
Universidad del Norte y del Magdalena,Universidad Francisco de Paula Santander,2020,1,1
Universidad del Norte y del Magdalena,Universidad Autónoma de Sinaloa,2020,1,1
Universidad del Norte y del Magdalena,Universidad del Norte,2020,1,1
Centro internacional de investigación y desarrollo,Universidad Francisco de Paula Santander,2020,1,1
Centro internacional de investigación y desarrollo,Universidad Autónoma de Sinaloa,2020,1,1
Centro internacional de investigación y desarrollo,Universidad del Norte,2020,1,1
Universidad Francisco de Paula Santander,Universidad Autónoma de Sinaloa,2020,1,1
Universidad Francisco de Paula Santander,Universidad del Norte,2020,1,1
Universidad Autónoma de Sinaloa,Universidad del Norte,2020,1,1
Universidad Nacional Mayor de,Universidad Autonoma del Perú,2020,1,1
Universidad Nacional Mayor de San Marcos,Universidad Autonoma del Perú,2020,1,1
University of Brasilia,Universidad Católica del Norte,2020,1,4
instituto universitário de lisboa,Iscte   University of Institute of Lisbon,2020,1,1
2Ai –School of Technology,Polythecnic Institute of Cavado and Ave,2020,1,4
polytechnic institute of castelo branco,polytechnic institute of bragança,2020,1,1
Universiti Teknologi Malaysia,Universiti Malaysia Sabah,2020,1,11
polytechnic institute of castelo branco,University of Valladolid,2020,1,1
polytechnic institute of castelo branco,Universidad de Extremadura,2020,1,3
University of Valladolid,polytechnic institute of castelo branco,2020,2,3
University of Valladolid,Universidad de Extremadura,2020,1,1
Department of Electronic Engineering,University of Huelva,2020,1,3
University of Applied Sciences Emden/Leer,University of Seville,2020,1,1
University of Applied Sciences Emden/Leer, SAP SE,2020,1,1
University of Seville, SAP SE,2020,1,1
University of Seville,University of Applied Sciences Emden/Leer,2020,1,2
 SAP SE,University of Applied Sciences Emden/Leer,2020,1,2
University of Vale do Itajaí,University of Salamanca,2020,1,6
University of Vale do Itajaí,Universidade da Beira Interior,2020,1,3
University of Salamanca,Universidade da Beira Interior,2020,1,2
Polytechnic Institute of Viseu,university of coimbra,2020,1,1
Universidad Simón Bolívar,Corporación Universitaria Minuto de Dios,2020,1,2
University of Siegen, Orgadata AG,2020,1,1
University of Siegen,University of Applied Sciences Hamburg,2020,1,1
University of Siegen,University of Applied Sciences Emden/Leer,2020,1,1
 Orgadata AG,University of Applied Sciences Hamburg,2020,1,1
 Orgadata AG,University of Applied Sciences Emden/Leer,2020,1,1
University of Applied Sciences Hamburg,University of Applied Sciences Emden/Leer,2020,1,1
Universitat de Barcelona,Industrial Universitat de Lleida,2020,1,2
Universidade de São Paulo, Faculdade de Tecnologia do Estado de São Paulo,2020,1,3
Centro Estadual de Educação Tecnológica Paula Souza Etec Profª Marinês Teodoro de Freitas Almeida,Universidade Estadual Paulista “Júlio de Mesquita Filho”,2020,1,3
Centro Estadual de Educação Tecnológica Paula Souza Etec Profª Marinês Teodoro de Freitas Almeida,Humber Institute of Technology and Advanced Learning,2020,1,1
Universidade Estadual Paulista “Júlio de Mesquita Filho”,Humber Institute of Technology and Advanced Learning,2020,1,4
Universidad de Salamanca,Universidad Santo Tomás,2020,1,3
Universidad Católica del Norte,University of Brasilia,2020,3,7
University of Applied Sciences Emden/Leer, Faculty of Business & Social Sciences,2020,1,3
Universidad Simon Bolivar,Universidad de la Costa CUC,2020,1,1
Universidad Simon Bolivar,Universidad de Jaén,2020,1,1
Universidad de la Costa CUC,Universidad de Jaén,2020,1,1
Universidad Autónoma de Barcelona,Universidad de La Sabana,2020,1,1
Universidad Autónoma de Barcelona,Universidad del Rosario Bogotá,2020,1,1
Universidad Autónoma de Barcelona,Universidad Técnica de Machala Machala,2020,1,1
Universidad de La Sabana,Universidad del Rosario Bogotá,2020,1,1
Universidad de La Sabana,Universidad Técnica de Machala Machala,2020,1,1
Universidad del Rosario Bogotá,Universidad Técnica de Machala Machala,2020,1,1
Instituto de Pesquisas Tecnológicas   IPT,universidade presbiteriana mackenzie,2020,1,1
University, ISCAP,2020,1,2
instituto universitário de lisboa,university of lisbon,2020,1,2
university of lisbon, Quidgest,2020,1,2
Universidad Laica Eloy Alfaro de Manabí,Universidad Complutense de Madrid,2020,1,2
